name,rating,type
Jameson Distiller's Safe Irish Whiskey,8.22,Blend
Nikka Blended,8.22,Blend
Compass Box Asyla,8.21,Blend
Lohin McKinnon Barley and Rye Lightly Peated,8.17,Blend
Black Bottle (pre-2013),8.16,Blend
Shelter Point Montfort Lot 141 Reserve,8.15,Blend
Chivas Regal 18yo,8.13,Blend
The Irishman Original Clan Irish Whiskey,8.13,Blend
Kilbeggan 8yo Single Grain (Greenore),8.12,Grain
Bain's Cape Mountain Whisky,8.11,Grain
Bank Note 5yo Blended Scotch,8.1,Blend
Nikka Super Nikka,8.1,Blend
Powers Gold Label,8.1,Blend
Suntory The Chita Single Grain,8.1,Blend
Teeling Poitin,8.1,Blend
Chivas Regal Mizunara,8.09,Blend
Famous Jubilee,8.08,Blend
Buchanan's Red Seal Blended,8.06,Blend
Tullamore Dew Special Reserve 12yo,8.06,Blend
Jameson Caskmates Stout Edition,8.05,Blend
Nikka Days,8.05,Blend
Whyte & Mackay 13yo,8.05,Blend
Buchanan's 12yo Deluxe Blended,8.04,Blend
Cutty Sark Storm,8.03,Blend
Three Ships 5yo,8.03,Blend
Yamazakura 16yo Blended Whisky,8.01,Blend
Catto's Rare Old,7.99,Blend
Kakubin Yellow Label (Suntory Whisky),7.98,Blend
Grant's Blended Sherry Cask,7.97,Blend
Catto's 12yo,7.96,Blend
Famous Grouse Smoky Black (Black Grouse),7.95,Blend
Suntory Toki,7.94,Blend
Black Bottle (after 2013 re-launch),7.93,Blend
West Cork Original Bourbon Cask,7.92,Blend
Islay Mist 8yo,7.88,Blend
Grand Macnish,7.86,Blend
Hankey Bannister Original,7.85,Blend
Dewar's 12yo,7.84,Blend
Teacher's Highland Cream,7.84,Blend
Highland Queen,7.82,Blend
Jameson Lively Irish Whiskey,7.82,Blend
Johnnie Walker Explorer’s Club The Adventurer,7.82,Blend
Jameson Irish Whiskey,7.8,Blend
Tullamore Dew Original Blended,7.79,Blend
2 Gingers Irish Whiskey,7.77,Blend
Grant's Family Reserve Blended,7.72,Blend
John Barr Reserve (Black Label),7.72,Blend
Chivas Regal 12yo,7.7,Blend
Bushmills Original Blended,7.67,Blend
The Quiet Man Traditional Irish Whiskey,7.64,Blend
Whyte & Mackay Special Blended,7.63,Blend
Compass Box Orangerie,7.59,Blend
Ballantine's Finest,7.57,Blend
Cutty Sark,7.57,Blend
Famous Grouse,7.55,Blend
Bell's Original Scotch Whisky,7.54,Blend
Mackmyra Vit Hund,7.54,Malt
Johnnie Walker White Walker (Game of Thrones),7.49,Blend
Dewar's White Label,7.4,Blend
White Oak Akashi Blended,7.37,Blend
Johnnie Walker Red Label,7.31,Blend
P&M Blended Whisky,7.29,Blend
Passport Blended Scotch,7.27,Blend
Whyte & Mackay Blended Triple Matured,7.23,Blend
J&B Rare,6.89,Blend
Yamazakura Blended Whisky,6.61,Blend
Mister Sam Tribute Whisky,9.54,Blend
Forty Creek 22yo,9.44,Blend
Booker's Rye,9.28,Rye
Lot 40 Cask Strength 11yo (2018),9.18,Rye
Lot 40 Cask Strength (Single Cask),9.16,Rye
"Canadian Rockies 21yo (46%, old label)",9.13,Blend
High West Rocky Mountain Rye 21yo,9.13,Rye
Thomas H. Handy Sazerac,9.13,Rye
J.P. Wiser's 35yo (2018),9.11,Rye
Smooth Ambler Old Scout Single Barrel Rye,9.11,Rye
High West Rocky Mountain Rye 16yo,9.09,Rye
J.P. Wiser's 23yo Cask Strength Blend (2019),9.08,Rye
High West Midwinter Night’s Dram Rye,9.06,Rye
Van Winkle Family Reserve Rye 13yo,9.06,Rye
Lot 40 Cask Strength 12yo (2017),9.04,Rye
Canadian Club 41yo Chronicles No. 1,9.0,Blend
Crown Royal Noble Collection Blender's Mash 13yo,9.0,Blend
Canadian Rockies 35yo,8.99,Blend
Forty Creek Unity,8.99,Blend
Sazerac 18yo,8.99,Rye
Canadian Club 30yo,8.98,Blend
Michter's Barrel Strength Rye,8.98,Rye
J.P. Wiser's Dissertation,8.97,Blend
J.P. Wiser's Legacy,8.97,Blend
Little Book Chapter 2 Noe Simple Task,8.96,Blend
J.P. Wiser's 35yo (2017),8.95,Rye
Wild Turkey Master's Keep Cornerstone Rye,8.95,Rye
"Canadian Rockies 21yo (46%, new label)",8.94,Blend
Canadian Rockies 21yo (all editions),8.94,Blend
Gibson's Finest Rare 18yo,8.93,Blend
Willett Family Estate 6yo Rye,8.93,Rye
Canadian Club 40yo,8.92,Blend
High West Rendezvous Rye (pre-2018),8.92,Rye
High West Rendezvous Rye (all bottlings),8.91,Rye
Pike Creek 21yo Finished in Oloroso Sherry Casks (2019),8.89,Blend
Michter's 10yo Single Barrel Rye,8.88,Rye
Willett Family Estate 7yo Rye,8.88,Rye
Gooderham & Worts 19yo 49 Wellington (2019),8.87,Blend
J.P. Wiser's Alumni Series Wendel Clark 11yo,8.87,Rye
Lot 40,8.87,Rye
Whistlepig The Boss Hog,8.86,Blend
Gooderham & Worts Eleven Souls Four Grain (2018),8.85,Blend
"High West Double Rye (new recipe, post-2018)",8.85,Rye
Willett Family Estate 4yo Rye,8.85,Rye
J.P. Wiser's Alumni Series Mark Messier 11yo,8.84,Rye
J.P. Wiser's Union 52,8.84,Blend
J.P. Wiser's Alumni Series Dave Keon 14yo,8.82,Rye
Little Book (all Chapters),8.82,Blend
Masterson's Straight Rye 10yo,8.82,Rye
"Forty Creek Confederation Oak (Batch A, B)",8.81,Blend
Pikesville Straight Rye,8.81,Rye
Willett Family Estate 25yo Rye,8.81,Rye
Amrut Rye,8.79,Rye
"Forty Creek Confederation Oak (Batch G, H, I)",8.79,Blend
Whistlepig 10yo,8.79,Blend
Alberta Premium Cask Strength Rye,8.77,Blend
Forty Creek Port Wood Reserve 2011/2012,8.76,Blend
Lot 40 Cask Strength Third Edition (2019),8.76,Rye
High West Double Rye Manhattan Barrel,8.75,Rye
J.P. Wiser's Red Letter,8.75,Blend
Willett Family Estate Rye (all ages),8.74,Rye
Crown Royal Hand Selected Barrel,8.73,Blend
Forty Creek Heart of Gold,8.73,Blend
High West Bourye,8.72,Blend
Highwood Ninety Rye 20yo,8.72,Blend
High West Double Rye (all bottlings),8.7,Rye
Little Book Chapter 3 The Road Home,8.7,Blend
High West Double Rye (pre-2018),8.69,Rye
Russell's Reserve 6yo Rye,8.69,Rye
Willett Family Estate 5yo Rye,8.69,Rye
Forty Creek Confederation Oak (All Batches),8.68,Blend
Forty Creek Double Barrel Reserve,8.68,Blend
Gooderham & Worts 17yo Little Trinity Three Grain (2017),8.68,Blend
Jack Daniel's Single Barrel Rye,8.67,Rye
Angel’s Envy Rye (Rum-finished),8.66,Rye
Century Reserve 21yo,8.66,Blend
Crown Royal Noble Collection Wine Barrel Finished,8.66,Blend
FEW Rye Whisky,8.65,Rye
J.P. Wiser's Seasoned Oak 19yo,8.65,Blend
Canadian Rockies 21yo (40%),8.64,Blend
Pike Creek 21yo Double Barrel Speyside Cask Finish (2017),8.64,Blend
Little Book Chapter 1 The Easy,8.63,Blend
J.P. Wiser's Canada 2018,8.62,Rye
Millstone 100 Rye,8.62,Rye
High West Yippee Ki-Yay,8.61,Rye
Smooth Ambler Old Scout 7yo Rye,8.61,Rye
Alberta Premium Dark Horse,8.6,Blend
Colonel E.H. Taylor Straight Rye,8.6,Rye
Rittenhouse Rye 100 Proof,8.6,Rye
Willett Family Estate 3yo Rye,8.6,Rye
Canadian Club 20yo,8.59,Blend
Forty Creek Evolution,8.59,Blend
Masterson's Straight Wheat 12yo,8.59,Wheat
Crown Royal Blender's Select,8.58,Blend
Gooderham & Worts Four Grain,8.58,Blend
J.P. Wiser's Alumni Series Yvan Cournoyer 12yo,8.58,Rye
Michter's Single Barrel Straight Rye,8.58,Rye
Crown Royal Monarch 75th Anniversary,8.57,Blend
Forty Creek Copper Pot Reserve,8.57,Blend
Jefferson's Straight Rye 10yo,8.57,Rye
Wild Turkey 101 Rye,8.57,Rye
J.P. Wiser's One Fifty,8.56,Blend
Sazerac Straight Rye,8.56,Rye
Shelter Point Artisanal Cask Strength Whisky,8.56,Blend
Alberta Rye Dark Batch,8.55,Blend
J.P. Wiser's 18yo,8.55,Blend
J.P. Wiser's Alumni Series Larry Robinson 6yo,8.55,Rye
Masterson's Straight Barley 10yo,8.55,Barley
Wayne Gretzky No. 99 Ninety Nine Proof,8.55,Blend
Alberta Premium 20yo,8.54,Blend
J.P. Wiser's Triple Barrel Rye,8.54,Blend
Pike Creek 21yo Double Barrel European Oak Cask (2018),8.52,Blend
Barrell Rye (all Batches),8.51,Rye
Collingwood 21yo,8.51,Blend
Crown Royal XO,8.5,Blend
"Forty Creek Confederation Oak (Batch C, D)",8.5,Blend
J.P. Wiser's Small Batch,8.5,Blend
Willett Family Estate 2yo Rye,8.5,Rye
Forty Creek Heritage 2017,8.49,Blend
J.P. Wiser's Alumni Series Guy Lafleur 10yo,8.49,Blend
Danfield's 21yo,8.48,Blend
"Forty Creek Confederation Oak (Batch E, F)",8.48,Blend
Crown Royal Northern Harvest Rye,8.47,Blend
High West Double Rye Campfire Barrel,8.47,Rye
Barrell Rye Batch 002,8.46,Rye
Knob Creek Small Batch Straight Rye Whiskey,8.46,Rye
Caribou Crossing Single Barrel,8.45,Blend
Pike Creek 10yo Rum-finished,8.45,Blend
Stalk & Barrel Rye,8.45,Blend
George Dickel Rye,8.44,Rye
Jim Beam Pre-Prohibition Rye,8.44,Rye
Forty Creek Founder's Reserve,8.43,Blend
Prichard’s Rye,8.43,Rye
High West Son of Bourye,8.42,Blend
Crown Royal Reserve,8.39,Blend
J.P. Wiser's 15yo,8.39,Blend
Stalk & Barrel Rye (Cask Strength),8.37,Blend
Potter's Special Old,8.35,Blend
Bulleit Rye,8.34,Rye
Centennial 10yo,8.33,Blend
Pike Creek 10yo Port-finished,8.33,Blend
Bearface Triple Oak 7yo,8.32,Rye
Canadian Club Reserve 10yo,8.32,Blend
Canadian Rockies 17yo,8.31,Blend
Crown Royal Noble Collection Cornerstone Blend,8.3,Blend
Forty Creek Three Grain Harmony,8.3,Blend
Willett Family Estate Rye XCF 1.0,8.3,Rye
J.P. Wiser's Double Still Rye,8.29,Blend
Crown Royal Limited Edition,8.28,Blend
Forty Creek Barrel Select,8.28,Blend
Crown Royal Noble Collection French Oak Cask Finished,8.27,Blend
Parker’s Heritage 13th 2019 8yo Heavy Char Barrels Rye,8.27,Rye
Stalk & Barrel Red Blend,8.27,Blend
Yellow Rose Straight Rye,8.27,Rye
Jack Daniel's Rested Tennessee Rye (Batch 1/2),8.26,Rye
Alberta Springs 10yo,8.25,Blend
Canadian Club 100% Rye,8.25,Rye
Old Overholt Bonded,8.25,Rye
Woodford Reserve Straight Rye,8.25,Rye
66 Gilead Crimson Rye,8.21,Blend
Wayne Gretzky No. 99 Ice Cask,8.2,Blend
Crown Royal Black,8.19,Blend
J.P. Wiser's Alumni Series Paul Coffey 7yo,8.18,Rye
Stalk & Barrel 11+1 Canadian whisky,8.18,Blend
Crown Royal Bourbon Mash (Blender's Mash),8.17,Blend
Gibson's Bold 8yo,8.17,Blend
J.P. Wiser's Alumni Series Lanny MacDonald 9yo,8.17,Blend
Canadian Club Sherry Cask,8.15,Blend
Wild Turkey 81 Rye,8.13,Rye
Koval Single Barrel Rye,8.11,Rye
Hiram Walker Special Old Rye,8.1,Blend
Pendleton 1910,8.1,Blend
Alberta Premium,8.08,Blend
J.P. Wiser's Alumni Series Darryl Sitter 10yo,8.08,Rye
Canadian Club Classic 12yo (Small Batch),8.07,Blend
Century Reserve Lot 15/25,8.07,Blend
J.P. Wiser's Hopped,8.05,Blend
Stalk & Barrel Blue Blend,8.04,Blend
Canada Gold,8.03,Blend
Royal Canadian Small Batch,8.03,Blend
Collingwood,7.99,Blend
Coyote Ugly,7.99,Blend
Ezra Brooks Rye,7.99,Rye
J.P. Wiser's Deluxe,7.99,Blend
Canadian Mist Black Diamond,7.98,Blend
Gibson's Finest Sterling,7.98,Blend
Canadian Club Barley Batch,7.96,Blend
Jim Beam Rye,7.96,Rye
Canadian Club Reserve 9yo,7.94,Blend
Templeton Rye,7.94,Rye
J.P. Wiser's Rye,7.93,Blend
Highwood Ninety 5yo,7.92,Blend
Wayne Gretzky No. 99 Red Cask,7.92,Blend
Pendleton (Let'er Buck),7.91,Blend
Twelve Barrels,7.89,Blend
Gibson's Finest 12yo,7.83,Blend
Schenley Golden Wedding,7.77,Blend
Pendleton Midnight,7.76,Blend
Old Overholt,7.73,Rye
Rich and Rare,7.72,Blend
Rich and Rare Reserve,7.7,Blend
Silk Tassel,7.66,Blend
Black Velvet 3yo,7.64,Blend
Seagram's VO,7.58,Blend
Crown Royal,7.56,Blend
Canadian Mist,7.53,Blend
8 Seconds,7.49,Blend
J.P. Wiser's Special Blend,7.33,Blend
Black Velvet Reserve 8yo,7.32,Blend
Canadian Club (Premium),7.31,Blend
Seagram's Canadian 83,7.3,Blend
Proof Whisky,7.13,Blend
Black Velvet Deluxe,7.06,Blend
Ellington Reserve 8yo,6.81,Blend
Parker’s Heritage 2nd 27yo Kentucky Straight Boubon,9.3,Bourbon
Willett Family Estate 22yo Bourbon,9.3,Bourbon
Pappy Van Winkle Family Reserve Bourbon 15yo,9.24,Bourbon
Barrell Single Barrel (all barrels),9.21,Bourbon
George T Stagg,9.2,Bourbon
Pappy Van Winkle Family Reserve Bourbon 20yo,9.2,Bourbon
William Larue Weller,9.2,Bourbon
Parker’s Heritage 7th 10yo Promise of Hope,9.19,Bourbon
Elijah Craig 21yo,9.17,Bourbon
Wild Turkey 15yo American Spirit,9.16,Bourbon
Willett Family Estate 24yo Bourbon,9.15,Bourbon
Michter's 20yo Single Barrel Bourbon,9.12,Bourbon
Parker’s Heritage 6th Blend of Mashbills,9.11,Bourbon
Parker’s Heritage 4th 10yo Wheated Mash Bill Bourbon,9.1,Bourbon
Stagg Jr batch 9 (131.9 proof),9.1,Bourbon
Four Roses Small Batch Limited Edition,9.07,Bourbon
"Buffalo Trace Experimental Collection 12yo floor #5 (rye, 2014)",9.06,Bourbon
Parker’s Heritage 5th 10yo Cognac Barrel Finished,9.06,Bourbon
Willett Family Estate 8yo Bourbon,9.05,Bourbon
Willett Family Estate 13yo Bourbon,9.04,Bourbon
Barrell Bourbon Batch 011,9.03,Bourbon
Wild Turkey Master's Keep Decades,9.03,Bourbon
Barrell Bourbon Batch 015,9.01,Bourbon
Stagg Jr batch 9 (116.8 proof),9.01,Bourbon
Barrell Bourbon Batch 019,9.0,Bourbon
Parker’s Heritage 1st,9.0,Bourbon
Stagg Jr batch 5 (129.7 proof),9.0,Bourbon
Willett Family Estate Bourbon (all ages),9.0,Bourbon
Stagg Jr (batches 3+),8.99,Bourbon
Stagg Jr batch 4 (132.2 proof),8.98,Bourbon
William Heavenhill BiB,8.98,Bourbon
Barrell Bourbon New Years Batch 2018,8.97,Bourbon
Blanton's Straight from the Barrel Bourbon,8.97,Bourbon
Wild Turkey Master's Keep Revival,8.97,Bourbon
Willett Family Estate 7yo Bourbon,8.96,Bourbon
Barrell Bourbon Batch 018,8.94,Bourbon
Colonel EH. Taylor Barrel Proof,8.94,Bourbon
Barrell Bourbon New Years (all Batches),8.93,Bourbon
Willett Family Estate 17yo Bourbon,8.93,Bourbon
Parker’s Heritage 11th 2017 11yo,8.92,Bourbon
Stagg Jr batch 11 (127.9 proof),8.92,Bourbon
Willett Family Estate 11yo Bourbon,8.92,Bourbon
Jack Daniel's 150th Anniversary,8.9,Bourbon
Old Rip Van Winkle 10yo,8.9,Bourbon
Heaven Hill Select Stock Barrel,8.89,Bourbon
Barrell Bourbon Batch 013,8.88,Bourbon
Barrell Dovetail Whiskey (all Batches),8.87,Blend
Wild Turkey 17yo Master's Keep,8.87,Bourbon
Barrell Bourbon New Years Batch 2017,8.86,Bourbon
Eagle Rare 17yo,8.86,Bourbon
Willett Family Estate 14yo Bourbon,8.86,Bourbon
Angel's Envy Cask Strength,8.85,Bourbon
Pappy Van Winkle Family Reserve Bourbon 23yo,8.85,Bourbon
Willett Family Estate 5yo Bourbon,8.85,Bourbon
Barrell Bourbon Batch 009,8.84,Bourbon
Elijah Craig Barrel Proof,8.84,Bourbon
Michter's 10yo Single Barrel Bourbon,8.84,Bourbon
W.L. Weller 12yo,8.84,Bourbon
Colonel E.H. Taylor Four Grain,8.83,Bourbon
Yellowstone 2018 Limited Edition,8.83,Bourbon
Jefferson's 18yo Presidential Select,8.82,Bourbon
Old Forester 1920 Prohibition Style,8.82,Bourbon
Parker’s Heritage 8th 13yo Wheat Whiskey,8.82,Bourbon
Smooth Ambler Old Scout Single Barrel Bourbon,8.82,Bourbon
Stagg Jr batch 3 (132.1 proof),8.82,Bourbon
Barrell 15yo Craft Spirits Bourbon (Batch 001),8.81,Blend
Wild Turkey Kentucky Spirit Single Barrel,8.81,Bourbon
Barrell Bourbon (all Batches),8.8,Bourbon
Colonel E.H. Taylor Single Barrel,8.8,Bourbon
Wild Turkey 14yo Tradition,8.8,Bourbon
Russell's Reserve Single Barrel,8.79,Bourbon
Barrell Bourbon Batch 016,8.78,Bourbon
Stagg Jr batch 10 (126.4 proof),8.77,Bourbon
Barrell Bourbon Batch 007,8.76,Bourbon
Booker's Small Batch Straight Bourbon,8.76,Bourbon
Knob Creek Single Barrel Reserve Bourbon,8.76,Bourbon
Elmer T. Lee Single Barrel Bourbon,8.75,Bourbon
J.P. Wiser's Last Barrels,8.75,Blend
Wild Turkey Diamond Anniversary,8.75,Bourbon
Baker’s 7yo Small Batch Bourbon,8.74,Bourbon
Henry McKenna 10yo Single Barrel BiB,8.74,Bourbon
Old Forester Birthday (all editions),8.74,Bourbon
Old Grand-Dad Bourbon 114,8.74,Bourbon
Jefferson's Ocean Aged at Sea,8.73,Bourbon
Orphan Barrel Barterhouse Bourbon 20yo,8.73,Bourbon
Barrell Bourbon Batch 008,8.72,Bourbon
Blanton's Gold Kentucky Straight Bourbon,8.72,Bourbon
Elijah Craig 18yo,8.72,Bourbon
Maker's Mark Cask Strength,8.72,Bourbon
Stagg Jr batch 7 (129.5 proof),8.72,Bourbon
Yellowstone 2016 Limited Edition,8.72,Bourbon
Barrell Bourbon Batch 004,8.71,Bourbon
Old Weller Antique 107,8.71,Bourbon
Barrell Bourbon Batch 005,8.7,Bourbon
Four Roses Single Barrel Bourbon,8.7,Bourbon
Stagg Jr (all batches),8.7,Bourbon
Wild Turkey Rare Breed,8.7,Bourbon
Yellowstone Limited Edition (all vintages),8.7,Bourbon
Barrell Bourbon Batch 002,8.69,Bourbon
Barton 1792 High Rye Bourbon,8.69,Bourbon
Van Winkle Special Reserve 12yo Lot B,8.69,Bourbon
Colonel E.H. Taylor Small Batch (BiB),8.67,Bourbon
Elijah Craig 12yo,8.67,Bourbon
Blanton's Original Bourbon Single Barrel,8.65,Bourbon
Woodford Reserve Double Oaked,8.65,Bourbon
Eagle Rare 10yo,8.64,Bourbon
Parker’s Heritage 9th 8yo Malt Whiskey,8.64,Bourbon
Old Forester Statesman,8.63,Bourbon
Ezra Brooks 7yo Old Ezra 101,8.62,Bourbon
Barrell Whiskey Batch 002,8.61,Blend
Barton 1792 Full Proof Bourbon,8.61,Bourbon
"Buffalo Trace Experimental Collection 12yo floor #1 (wheat, 2015)",8.61,Bourbon
Maker's Mark 46,8.61,Bourbon
Stranahan's Colorado Whiskey,8.6,Bourbon
Evan Williams Single Barrel,8.59,Bourbon
Jim Beam Single Barrel,8.59,Bourbon
Jack Daniel's Master Distiller (all series),8.58,Bourbon
Knob Creek Small Batch 9yo Bourbon,8.58,Bourbon
Barrell Whiskey Batch 004,8.57,Blend
Corner Creek Reserve Bourbon,8.57,Bourbon
Heaven Hill 7yo BiB,8.57,Bourbon
Jefferson's Reserve Very Old Kentucky Straight Bourbon,8.57,Bourbon
Bulleit Bourbon Barrel Strength,8.56,Bourbon
Russell's Reserve Small Batch 10yo Bourbon,8.56,Bourbon
Barrell Whiskey Batch 001,8.55,Blend
Buffalo Trace Bourbon,8.55,Bourbon
Barrell Bourbon Batch 006,8.54,Bourbon
Willett Pot Still Reserve,8.54,Bourbon
"Buffalo Trace Experimental Collection 12yo floor #1 (rye, 2014)",8.53,Bourbon
Jack Daniel's Single Barrel,8.53,Bourbon
Koval Single Barrel Bourbon,8.52,Bourbon
Barton 1792 Port Finished Bourbon,8.51,Bourbon
Bulleit 10yo,8.51,Bourbon
Four Roses Small Batch Bourbon,8.51,Bourbon
Willett Family Estate 9yo Bourbon,8.51,Bourbon
Barrell Whiskey (all Batches),8.5,Blend
Barton 1792 Small Batch Bourbon,8.5,Bourbon
Jim Beam 12yo Signature Craft,8.5,Bourbon
Barrell Infinity Barrel Project (all releases),8.49,Blend
Jim Beam Bonded,8.49,Bourbon
Koval Single Barrel Four Grain,8.49,Grain
Parker’s Heritage 10th 24yo Kentucky Straight Bourbon,8.48,Bourbon
Barton 1792 Single Barrel Bourbon,8.47,Bourbon
Michter's Small Batch US*1 Bourbon,8.46,Bourbon
Smooth Ambler Contradiction Bourbon,8.46,Bourbon
Smooth Ambler Old Scout 7yo Bourbon,8.46,Bourbon
Wild Turkey 101 Bourbon,8.46,Bourbon
Barrell Whiskey Batch 005,8.45,Blend
Barton 1792 Sweet Wheat Bourbon,8.45,Bourbon
Wild Turkey Longbranch,8.45,Bourbon
Ancient Age 10yo Kentucky Straight Bourbon,8.44,Bourbon
Legent Bourbon,8.44,Bourbon
Orphan Barrel Entrapment Canadian 25yo,8.44,Blend
Angel's Envy Bourbon (Port-finished),8.43,Bourbon
FEW Bourbon,8.42,Bourbon
Old Grand-Dad Bourbon 100 BiB,8.42,Bourbon
Smooth Ambler Old Scout 10yo Bourbon,8.42,Bourbon
Bernheim Original Straight Wheat 7yo Small Batch,8.41,Wheat
Old Forester 1897 BiB,8.41,Bourbon
Stagg Jr batch 1 (134.4 proof),8.41,Bourbon
Jefferson's Ocean,8.39,Bourbon
Old Fitzgerald Kentucky Straight Bourbon,8.39,Bourbon
Michter's Sour Mash,8.38,Bourbon
Old Forester Signature (100 Proof),8.38,Bourbon
Stagg Jr (batches 1-2),8.38,Bourbon
Wild Turkey Forgiven,8.37,Bourbon
Woodford Reserve Distiller's Select,8.37,Bourbon
Michter's Toasted Barrel,8.36,Bourbon
W.L. Weller Special Reserve,8.36,Bourbon
Heaven Hill 6yo BiB,8.35,Bourbon
High West American Prairie,8.35,Bourbon
Larceny Small Batch Bourbon,8.35,Bourbon
Bulleit Bourbon,8.34,Bourbon
Elijah Craig Small Batch (NAS),8.34,Bourbon
Yellowstone 2015 Limited Edition,8.34,Bourbon
Very Old Barton 6yo BiB,8.33,Bourbon
Very Old Barton 6yo,8.32,Bourbon
Balcones Baby Blue,8.31,Whiskey
Blanton's Special Reserve Single Barrel (Green label),8.31,Bourbon
Basil Hayden’s Kentucky Bourbon,8.3,Bourbon
Evan Williams Bottled in Bond (White label),8.3,Bourbon
Jim Beam Double Oak,8.28,Bourbon
Old Forester 1870 Original Batch,8.28,Bourbon
Jim Beam Distillers Masterpiece PX Sherry Cask Finish,8.26,Bourbon
Parker’s Heritage 12th 2018 Finished in Orange Curaçao Barrels,8.24,Bourbon
Yellowstone Select,8.21,Bourbon
Maker's Mark,8.2,Bourbon
Bib & Tucker 6yo Bourbon,8.19,Bourbon
Evan Williams 1783 Small Batch,8.19,Bourbon
George Dickel No.12,8.19,Bourbon
Four Roses (Yellow Label),8.18,Bourbon
Old Fitzgerald BiB,8.18,Bourbon
Tincup American Whiskey,8.18,Bourbon
Jim Beam Black Label,8.17,Bourbon
Koval Single Barrel Millet Whiskey,8.17,Grain
Heaven Hill Trybox Series New Make,8.15,Bourbon
Old Forester,8.15,Bourbon
Wild Turkey 81 Bourbon,8.13,Bourbon
Evan Williams (Black Label),8.1,Bourbon
Jim Beam Devil's Cut,8.06,Bourbon
Mellow Corn BiB,8.06,Bourbon
Stagg Jr batch 2 (128.7 proof),8.04,Bourbon
Henry McKenna Straight Bourbon,8.03,Bourbon
Jack Daniel's No. 27 Gold Double Barrelled,8.0,Bourbon
Old Grand-Dad Bourbon (80/86 Proof),7.99,Bourbon
Jack Daniel's Gentleman Jack,7.94,Bourbon
66 Gilead The Wild Oak,7.92,Blend
Smooth Ambler Old Scout Yearling Bourbon,7.92,Bourbon
Ezra Brooks Black Label,7.9,Bourbon
Jefferson's Very Small Batch Bourbon,7.89,Bourbon
Jack Daniel's Old No. 7,7.88,Bourbon
Ancient Age Kentucky Straight Bourbon,7.85,Bourbon
Heaven Hill Old Syle Bourbon (white label),7.81,Bourbon
Redemption High Rye Bourbon,7.79,Bourbon
Jim Beam Distillers Series,7.72,Bourbon
Ezra B 12yo Single Barrel,7.65,Bourbon
Jim Beam White Label,7.63,Bourbon
Rebel Yell Kentucky Bourbon,7.55,Bourbon
Jim Beam Red Stag (Black Cherry),7.36,Flavoured
Virginia Black,7.2,Bourbon
