name,rating
Girvan 52 Year Old That Boutique-y Whisky Company,7.5
Glann Ar Mor,6.2
Glen Albyn 1966 Cadenhead's,9.1
Glen Albyn 1972 Connoisseurs Choice ,7.8
Glen Albyn 1974 Blackadder,9.1
Glen Albyn 1978 Hart Brothers,7.5
Glen Albyn 1978 Hart Brothers,8.1
Glen Albyn SMWS 69.13,8.8
Glen Breton Rare,7.2
Glen Deveron 10,7.5
Glen Eden,4.0
Glen Elgin 12,7.8
Glen Elgin 12 Flora & Fauna,7.8
Glen Elgin 16,8.5
Glen Elgin 1968 Connoisseurs Choice,8.8
Glen Elgin 1971 Cadenhead's,8.1
Glen Elgin 1975 Perfect Dram,8.8
"Glen Elgin 1976 ""Green Elgin""",8.5
Glen Elgin 1985 The Bottlers,9.1
Glen Elgin 1991 Duncan Taylor,7.0
Glen Elgin 1991 Signatory,8.8
Glen Elgin 1991 Signatory,8.1
Glen Elgin 1991 Whisky Galore,7.2
"Glen Elgin 20yr ""Winter Larder"" (Wemyss)",8.8
Glen Elgin Centenary,7.8
Glen Elgin The Manager's Dram 16,9.1
Glen Elgin The Managers Dram 15,8.8
Glen Elgin The Managers' Choice,8.8
Glen Flagler 1970 Signatory ,8.8
Glen Flagler 1973,8.5
Glen Garioch 12,7.8
Glen Garioch 12 National Trust for Scotland,8.1
Glen Garioch 1967 The Bottlers,7.5
Glen Garioch 1968 Cask 611,9.4
Glen Garioch 1968 Cask 624,9.1
Glen Garioch 1975 The First for Us ,8.5
Glen Garioch 1979 (Park Avenue),8.8
Glen Garioch 1998 for K&L,8.1
Glen Garioch 21,8.1
Glen Garioch 21 1965 (Dark Vatting),7.8
Glen Garioch 21 1965 (Light Vatting),8.1
"Glen Grant ""Reflection"" Duncan Taylor 34yo",8.5
Glen Grant 10,7.8
Glen Grant 12,8.1
Glen Grant 12 Gordon & MacPhail,8.1
Glen Grant 16,7.8
Glen Grant 170th Anniversary,8.1
Glen Grant 1956 Cask 4452,8.5
Glen Grant 1956 Gordon & Macphail (2008),8.8
Glen Grant 1958 Gordon & Macphail (2008),8.8
Glen Grant 1958 Gordon & Macphail (2011),8.8
Glen Grant 1960 Gordon & Macphail,9.1
Glen Grant 1964 Jewels of Scotland ,9.1
Glen Grant 1965 Gordon & Macphail,8.5
Glen Grant 1965 Signatory,8.8
Glen Grant 1965/09 Gordon & MacPhail,8.5
Glen Grant 1967 Gordon & Macphail,8.1
Glen Grant 1967/06 Gordon & MacPhail,8.5
Glen Grant 1970 Duncan Taylor  Cask #3480,8.5
Glen Grant 1970 Duncan Taylor  Cask #809,8.8
Glen Grant 1970 Lonach,8.5
Glen Grant 1971 Blackadder,8.8
Glen Grant 1972 (Berry Bros & Rudd Boisdale ),8.8
Glen Grant 1972 Berry's Own Selection,9.1
Glen Grant 1972 Blackadder,9.1
Glen Grant 1972 Hart Brothers,8.1
Glen Grant 1972 Jack Weiber,9.1
Glen Grant 1972 Single Malts of Scotland,9.4
Glen Grant 1972 The Whisky Fair,9.1
Glen Grant 1973 Hart Brothers,9.1
Glen Grant 1973 Single Malts of Scotland,8.8
Glen Grant 1973 The Whisky Agency,8.8
Glen Grant 1973 Thosop Import,9.1
Glen Grant 1974 Lonach 31 ys,7.8
Glen Grant 1975 Archives,8.5
Glen Grant 1975 Malt Trust,9.1
Glen Grant 1976 Douglas of Drumlanrig ,9.1
Glen Grant 1976 Signatory,8.5
Glen Grant 1976 Signatory Vintage,9.1
Glen Grant 1977 Cask & Thistle,8.5
Glen Grant 1977 Scott's Selection,8.5
Glen Grant 1980 Bladnoch Forum,8.8
Glen Grant 1980 Murray McDavid,9.1
Glen Grant 1982 Blackadder 29 year,8.5
Glen Grant 1984 SMWS 9.57,8.5
Glen Grant 1990 Gordon & Macphail (2007),8.8
Glen Grant 1990 Gordon & Macphail (2008),7.0
Glen Grant 1990 Gordon & Macphail 13yr,7.8
Glen Grant 1990 Gordon and MacPhail 15,8.8
Glen Grant 1990 Signatory,8.1
Glen Grant 1992 Cellar Reserve ,7.5
Glen Grant 1992 Duncan Taylor,7.8
Glen Grant 1992 Exclusive Malts,7.2
Glen Grant 1992 The Whiskyman,7.8
Glen Grant 1998 Premier Barrel,7.5
Glen Grant 21 G&M (UK),7.8
Glen Grant 21 G&M (US),8.5
Glen Grant 25 Gordon & Macphail,8.1
Glen Grant 27yo A.D. Rattray ,8.5
Glen Grant Five Decades,7.8
Glen Grant Major's Reserve,7.5
Glen Grant SMWS 9.89,8.5
Glen Keith 1983,7.8
Glen Keith 1995 Signatory Unchillfiltered,8.5
Glen Keith SMWS 81.14,8.5
Glen Mhor 1965,8.5
Glen Mhor 1976 Cadenhead,7.2
Glen Mhor 1976 Rare Malts,7.8
Glen Mhor 1982 A.D. Rattray,8.5
"Glen Mhor 1982 Carn Mor ""Celebration of the Cask""",8.5
Glen Moray 12,7.8
Glen Moray 1959 Duthie/Samaroli,9.4
Glen Moray 1973 Rare Auld Cask 7037,8.8
Glen Moray 1991 Sansibar,8.1
Glen Moray 1994 The Whisky Agency/Three Rivers Tokyo,7.8
Glen Moray 1996 SMWS 35.35,8.8
Glen Moray 2003 Single Cask Nation,7.5
Glen Moray 2006 7 yo (Exclusive Range),8.1
Glen Moray 30,8.8
Glen Moray Port Cask Finish,7.5
Glen Moray Sherry Cask Finish,7.0
Glen Moray SMWSA 35.162,8.5
Glen Ord 12 (1990s),7.5
Glen Ord 1965 Classic Cask,8.8
Glen Ord 1987 SMWS 77.18,8.5
Glen Ord 1998 Signatory,8.8
Glen Ord 1998 Signatory Vintage,8.1
Glen Ord 28,8.8
Glen Ord 30,8.8
Glen Ord 77.25 SMWS,8.1
Glen Scotia 12,8.1
Glen Scotia 14,8.5
Glen Scotia 17,8.1
Glen Scotia 1974 Signatory,8.1
Glen Scotia 1977 A. D. Rattray,9.4
Glen Scotia 1991 MMcDavid Mission,8.5
Glen Scotia 1991 Signatory,8.8
Glen Scotia 1992 AD Rattray,8.1
Glen Scotia 1992 Archives,7.2
Glen Scotia 1992 Hart Brothers,8.1
Glen Scotia 1992 Samaroli Coilltean,8.5
Glen Scotia 21 MacPhail's,7.5
Glen Scotia 25,8.5
Glen Scotia 93.61 SMWSA,8.5
Glen Scotia Double Cask,8.5
Glen Scotia Rum Cask Finish â€“ Campbeltown Festival 2019 ,8.8
Glen Scotia SMWS 93.47,8.1
Glen Scotia Victoriana,7.8
Glen Spey 1977 Dewar Rattray (#3652),8.1
Glen Spey 1977 Dewar Rattray (#3660),8.5
Glen Spey 1981 Cadenhead's,7.2
Glen Spey 1988 Archives,8.8
Glen Spey 21,8.5
Glen Urquhart (1970's),8.8
Glenallachie 1972 DL Directors Cut,8.8
Glenallachie 1972 Old Malt Cask,9.1
Glenallachie 1972 Old Malt Cask,8.5
Glenallachie 1974 The Whisky Exchange,8.8
Glenallachie 1991 Signatory,8.1
Glenburgie 10,7.5
Glenburgie 1980 Premier Barrel,8.1
Glenburgie 1980 Premier Barrel,8.8
Glenburgie 1985 Duncan Taylor,8.5
Glenburgie 1989 SMWS 71.33,7.8
Glencadam 14 Oloroso Finish,7.8
Glencadam 15,7.8
Glencadam 1974 Connoisseur's Choice,8.5
Glencadam 1974 D&M Aficionados Club,9.1
Glencadam 1974 Whisky Fassle,7.8
Glencadam 1979 Cadenhead's,8.5
Glencadam 1990 A.D. Rattray,8.1
Glencadam 21,7.8
Glencadam 22yr Chieftain's,8.1
Glencraig 1974 Duncan Taylor (Rarest),8.5
Glencraig 1975 Connoisseurs Choice,8.1
Glendarroch 1966 Lonach,8.1
Glendarroch 1967 Lonach,7.5
Glendronach 12 Original,8.1
Glendronach 12 Original (1980s),8.5
Glendronach 12 Original (pre BenRiach sale),8.1
Glendronach 12 Original Double Cask,7.8
Glendronach 12 Sherry Cask (1980s),9.1
Glendronach 14 Sauternes,8.1
Glendronach 15,7.8
Glendronach 15 Revival,8.8
Glendronach 15 Tawny Port Finish,8.1
Glendronach 18 Allardice,8.5
Glendronach 1968,9.1
Glendronach 1972 (Cask 702),9.1
Glendronach 1972 (Cask 710),9.1
Glendronach 1972 (Cask 712),9.4
Glendronach 1972 (Cask 718),9.4
Glendronach 1972 Kensington Wine Market,9.4
Glendronach 1974 Blackadder,8.8
Glendronach 1975 DT Three Generations,8.8
"Glendronach 1985, 25 year old Highlander Inn",8.8
Glendronach 1990 (Cask 1240),8.5
Glendronach 1990 Jack Wieber Cask 3058,8.5
Glendronach 1990 Murray McDavid,8.5
Glendronach 1992 17yr (Cask 401),9.1
Glendronach 1992 for The Whisky Barrel,8.8
Glendronach 1992 Single Cask for Parkers,8.8
Glendronach 1993  K&L,8.5
Glendronach 1993 (Cask 26),8.8
Glendronach 1993 (Cask 30),9.1
Glendronach 1993 (Cask 487),8.5
Glendronach 1993 (Cask 536),8.5
Glendronach 1993 Cask 3,8.5
Glendronach 1994 Single Cask (K&L),8.8
Glendronach 1995 15yr,8.8
Glendronach 1995 18yr  (K&L),8.8
Glendronach 1995 19yr Pedro Ximenez,8.1
Glendronach 21 Parliament,8.1
Glendronach 25 Cadenhead's,9.1
Glendronach 33,8.8
Glendronach 8 Teacher's (1980s),8.1
Glendronach 8 The Hielan,7.5
Glendronach Cask Strength Batch 2,8.1
Glendronach Cask Strength Batch 6,8.1
GlenDronach Cask Strength Batch 8,8.5
Glendronach Grandeur,8.8
GlenDronach Master Vintage 1993,9.1
Glendronach Peated,8.5
"Glendullan 12, The Singleton of",7.8
Glendullan 1965 Cadenhead's,8.1
Glendullan 1993 Murray McDavid,8.1
Glendullan House Tully,7.5
Glenesk 1985 Connoisseurs Choice,8.1
"Glenfarclas ""Glen First Class"" 2000 Malts of Scotland",8.5
"Glenfarclas ""Reverence""",8.8
"Glenfarclas ""Speyside"" 1971 The Whisky Fair",9.1
"Glenfarclas ""The Faultline Casks"" K&L Exclusive",8.5
Glenfarclas 10,8.5
Glenfarclas 105 (circa 2008),8.5
Glenfarclas 105 (Dumpy),8.1
Glenfarclas 105 (late 1990's),8.5
Glenfarclas 12,7.8
Glenfarclas 12 (1980s),7.5
Glenfarclas 15,8.8
Glenfarclas 17 ,8.1
Glenfarclas 1954,8.8
Glenfarclas 1959 Historic Reserve No. 4,9.1
Glenfarclas 1960 Family Casks,9.4
Glenfarclas 1962 Family Cask (no. 2639),9.1
Glenfarclas 1964/2005 Norse Cask,8.8
"Glenfarclas 1965 ""Probably Speyside's Finest Distillery"" DL Platinum Old & Rare",8.8
"Glenfarclas 1965 ""Speyside's Finest Distillery"" DL Platinum",9.1
Glenfarclas 1965 Family Casks,9.4
"Glenfarclas 1965 Old Malt Cask ""Probably...""",8.8
Glenfarclas 1965 Scott's Selection,8.8
Glenfarclas 1965 The Bottlers,8.8
"Glenfarclas 1966 ""Probably Speyside's Finest Distillery"" DL Director's Cut",9.1
"Glenfarclas 1966 Old Malt Cask ""Speyside's Finest""",9.1
Glenfarclas 1968,8.8
Glenfarclas 1970 Family Cask (Cask 2030),9.1
Glenfarclas 1972 Family Casks (No. 3551),9.1
Glenfarclas 1973 Cadenhead's Chairman's Stock,9.1
Glenfarclas 1973 Family Casks,9.4
Glenfarclas 1974,9.1
Glenfarclas 1974 Sam's Wine and Spirit,8.8
Glenfarclas 1974 The Family Casks,9.1
Glenfarclas 1977 Glenhaven,9.1
Glenfarclas 1977 SMWS 1.101,8.5
Glenfarclas 1979 Family Casks Release III,9.1
Glenfarclas 1979 The Family Casks 8072,8.8
Glenfarclas 1990 Beltramo's,8.8
Glenfarclas 1990 K&L,8.8
Glenfarclas 1991 Christmas Malt,8.5
Glenfarclas 1993 Oloroso Cask,8.1
Glenfarclas 1996 Traverso's,8.5
Glenfarclas 20 year 105,9.4
Glenfarclas 2005 Chichibu Whisk(e)y Matsuri,8.5
Glenfarclas 21,8.5
Glenfarclas 25 ,8.1
Glenfarclas 30,9.1
Glenfarclas 40,9.1
Glenfarclas 40 year 105,9.1
Glenfarclas 43y Cognac Cask,9.1
Glenfarclas 8 (1970s),7.8
Glenfarclas Family Casks 1955,9.1
"Glenfiddich ""102"" Distillery Edition",8.1
"Glenfiddich ""The Original"" 1963 Recreation",8.1
Glenfiddich 12,7.8
Glenfiddich 15 Cask Strength,8.1
Glenfiddich 15 Solera Reserve,7.8
Glenfiddich 15 Year Old Distillery Edition,8.5
Glenfiddich 18,8.5
Glenfiddich 1976,9.1
Glenfiddich 1977,8.8
Glenfiddich 1982 Craigellachie Hotel,8.5
Glenfiddich 21,8.5
Glenfiddich 21 Gran Reserva,7.5
Glenfiddich 30,8.5
Glenfiddich Age of Discovery,8.5
Glenfiddich Cask of Dreams,8.5
Glenfiddich Malt Master's Edition 04/12,7.8
Glenfiddich Reserve Cask,7.5
Glenfiddich Select Cask,7.8
Glenfiddich Snow Phoenix,8.5
Glenfiddich Vintage Cask,7.8
Glenfiddich-Glenlivet 26yo Cadenhead's,8.1
Glenforres 12 All Highland Malt,7.5
Glengarioch 1988 Whisky Galore,8.1
"Glenglassaugh ""The Spirit Drink...""",7.2
Glenglassaugh 1966,9.4
Glenglassaugh 1973 Family Silver,8.8
Glenglassaugh 1974 Master Distiller's Select,8.8
Glenglassaugh 1976 Dewar Rattray,8.8
Glenglassaugh 1976 Dormant Distillery Company,8.5
Glenglassaugh 1978 TWE 10th Anniversary,8.5
Glenglassaugh 1984 Old Malt Cask #5362,8.8
Glenglassaugh 1984 Queen of the Moorlands XVII,8.8
Glenglassaugh Evolution,7.8
Glenglassaugh First Cask,8.1
Glenglassaugh Revival,7.2
Glenglassaugh Torfa,8.1
"Glenglassaugh, Murray McDavid 1986/2004",9.1
Glengoyne 10 Year Old,7.5
Glengoyne 17,8.5
Glengoyne 18 Year Old,7.8
Glengoyne 1967 Reserve,8.8
"Glengoyne 1972 ""Spring""",9.1
Glengoyne 1972 Malts of Scotland,9.1
Glengoyne 1972 Perfect Dram,9.1
Glengoyne 1972 Perfect Dram (63.5%),8.5
Glengoyne 1987 Single Cask,9.4
Glengoyne 1992 (La Maison Du Whisky),8.1
Glengoyne 21,8.1
Glengoyne Distilled 1996,8.1
Glengoyne Duncan's Choice,8.8
Glengoyne Ewan's Choice,9.1
Glengoyne Scottish Oak,8.1
Glenisla 1977 Signatory,8.8
Glenkichie 1987 Cadenhead,8.5
Glenkichie 1987 Cadenhead,8.1
Glenkinchie 10,7.8
Glenkinchie 12,7.8
Glenkinchie 1991 Distiller's Edition,8.8
Glenkinchie 20,9.1
Glenlivet (Minmore) 1972 Cadenhead,8.8
Glenlivet 12,7.8
Glenlivet 12 Seagram Italia,8.5
Glenlivet 15,8.1
Glenlivet 15 Trader Joe's,7.8
Glenlivet 18 ,8.5
Glenlivet 1938 George & J.G. Smith's,8.8
Glenlivet 1940 George & J.G. Smith's,9.1
Glenlivet 1959 Cellar Collection,8.8
Glenlivet 1964 Cellar Collection,9.1
Glenlivet 1968 Duncan Taylor,9.4
Glenlivet 1968 Lonach,8.5
Glenlivet 1969 Cellar Collection,9.1
Glenlivet 1969 Scott's Selection,8.8
Glenlivet 1972 Cellar Collection,9.1
Glenlivet 1973 Berry's,8.8
Glenlivet 1973 Signatory,8.8
Glenlivet 1974 Cadenhead's,8.1
Glenlivet 1975 Signatory,8.8
Glenlivet 1977 Old Malt Cask,8.8
Glenlivet 1978 A.D. Rattray Cask Collection,8.5
Glenlivet 1981 Signatory (The Whisky Exchange),8.5
Glenlivet 1981 Signatory K&L,9.1
Glenlivet 1983 Cellar Collection,8.5
Glenlivet 1987 Duncan Taylor NC2,8.8
Glenlivet 1995 Signatory,8.8
Glenlivet 1996 Signatory K&L,8.5
Glenlivet 1996 Signatory K&L Cask Strength,9.1
Glenlivet 21 Archive,8.5
Glenlivet 21 Replica Edition,8.5
Glenlivet 30 Single Malts of Scotland,8.5
Glenlivet 8 George & J.G. Smith's (1970's),8.1
Glenlivet Founder's Reserve,7.5
Glenlivet Nadurra,8.5
Glenlivet Nadurra 0606A,8.5
Glenlivet Nadurra Triumph 1991,8.8
Glenlivet XXV,9.1
Glenlochy 1952 Old Malt Cask,9.1
Glenlochy 1965 DL Platinum Old & Rare,8.5
Glenlochy 1977 Cadenhead's,8.8
Glenlochy 1977 Connoisseurs Choice,8.1
Glenlochy 1980 Signatory (#3021),8.1
Glenlochy 1980 Signatory (#3022),9.1
Glenlossie 1988 Gordon and MacPhail ,8.5
Glenlossie 1992 Signatory CS,8.5
Glenlossie 1997 Hepburn's Choice (K&L),8.5
Glenlossie 1998 Duncan Taylor Octave,7.5
Glenmorangie 10,7.8
Glenmorangie 10 'The Original',7.5
Glenmorangie 12 Burgundy Finish,7.8
Glenmorangie 12 Madeira Wood Finish,8.1
Glenmorangie 12 Port Wood Finish,8.1
Glenmorangie 12 Sherry Wood Finish,8.1
Glenmorangie 15,8.5
Glenmorangie 18,8.5
Glenmorangie 18 (pre-2007),8.8
Glenmorangie 1975 Cote De Nuits,8.8
Glenmorangie Artein,8.1
Glenmorangie Astar  ,8.5
Glenmorangie Bacalta,8.5
Glenmorangie Companta,7.8
Glenmorangie Ealanta,8.5
Glenmorangie Finealta,8.5
Glenmorangie Grand Vintage Malt 1990,8.8
Glenmorangie Lasanta ,8.1
Glenmorangie Milsean,8.1
Glenmorangie Nectar D'Or,8.1
Glenmorangie Pride 1981,9.1
Glenmorangie Quinta Ruban,8.1
Glenmorangie Signet,8.5
Glenmorangie Sonalta PX,8.5
Glenmorangie The Taghta,8.5
Glenmorangie Traditional,8.5
Glenmorangie Tusail,8.1
Glenmoray 1984 Glenhaven,8.1
Glenrothes 12 Berry Bros and Rudd,7.8
Glenrothes 14 Chieftain's,8.1
Glenrothes 15 Duthies,7.8
Glenrothes 1957,8.5
Glenrothes 1969 Blackaddder,9.1
Glenrothes 1969 Duncan Taylor Peerless,8.5
Glenrothes 1970 Whisky Agency,7.8
Glenrothes 1974 Scott's Selection,8.8
Glenrothes 1975,8.8
Glenrothes 1975 Old Malt Cask,7.8
Glenrothes 1979,8.8
Glenrothes 1980 Scott's Selection,8.5
Glenrothes 1985,8.5
Glenrothes 1987 ,8.1
Glenrothes 1987 Duncan Taylor Dimensions,7.8
Glenrothes 1988,8.1
Glenrothes 1989 Signatory,7.5
Glenrothes 1990 Old Malt Cask,7.2
Glenrothes 1990 Signatory,8.1
Glenrothes 1991 ,7.8
Glenrothes 1992,8.1
Glenrothes 1994 G&M Reserve (Binny's),7.8
Glenrothes 1994 Signatory Vintage,7.8
Glenrothes 1996 Premier Barrel,8.1
Glenrothes 1997 Whiskybroker,8.5
Glenrothes 1998,7.5
Glenrothes 1998 Chieftain's,8.1
Glenrothes 2007 Adelphi,9.1
Glenrothes 25,7.5
Glenrothes 30.46 SMWSA,8.5
Glenrothes 8 MacPhail's Collection,7.8
Glenrothes Bourbon Cask Reserve,8.1
Glenrothes John Ramsay Legacy,8.8
Glenrothes Peated Cask Reserve,7.2
Glenrothes Robur Reserve,8.1
Glenrothes Select Reserve ,7.2
Glenrothes Sherry Cask Reserve,7.5
Glenrothes Vintage Reserve,8.1
Glentauchers 1965 Cadenhead,8.8
Glentauchers 1976 Glenhaven,8.1
Glentauchers 1979 Gordon & MacPhail,8.5
Glentauchers 2005 AD Rattray (for Binny's),8.5
Glenturret 1965 Cadenhead's,7.5
Glenturret 1991 Hart Brothers,8.1
Glenturret 35 Year Old That Boutique-y Whisky Company,8.8
Glenturret 8 (bottled 1980s),6.2
Glenturret SMWSA 16.31,7.8
Glenugie 1977 Celtic Heartlands,8.5
Glenugie 1977 Signatory (#2),9.1
Glenugie 1978 Cadenhead's,8.5
Glenugie 1980 Signatory,9.1
Glenugie 1980 SMWS 99.12,8.5
Glenugie 1981 Duncan Taylor ROR,9.1
Glenugie 1982 Old Malt Cask,8.5
Glenugie 1982 Old Malt Cask,8.1
Glenury Royal 1966 Cadenhead's 52.7 %,8.1
Glenury Royal 1966 Cadenhead's 53.8%,8.5
Glenury Royal 1968,8.1
Glenury Royal 1971 Rare Malts,8.5
Gold Bar,7.5
Golden Wedding (1917/1931),8.1
Grant's,7.2
Grant's 21 Castle Grant Ceramic,8.5
Great King St. Artist's Blend,8.1
Great King Street Glasgow Blend,8.1
Green Spot,8.5
Greenore Single Grain 8,7.5
Haig (circa 1970s),6.5
Hakushu 12,7.8
Hakushu 18,7.8
Hakushu 1989 TWE 10th Anniversary,9.1
Hakushu 25 Year Old ,9.1
Hakushu Heavily Peated,8.8
Hakushu Heavily Peated,8.5
Hakushu SMSW 120.7,9.1
Hallmark Special Blended 25 ,8.8
Hallmark Whisky,7.2
Hanyu 1988 Full Proof Europe,8.1
Hanyu 1991 Whisky Live 2010,8.5
"Hanyu 1991, Ichiro's Malt Ace of Spades",9.1
"Hanyu 1991, Ichiro's Malt Eight of Diamonds",8.1
"Hanyu 2000 Ichiro's Malt, The Game",8.1
Hanyu Five of Diamonds,9.1
Hanyu Ichiro's Malt King of Hearts,8.8
Hanyu Seven of Spades,9.1
Hazelburn 10,8.5
Hazelburn 1997 for Switzerland,8.5
Hazelburn 2003 Rundlets & Kilderkins,7.8
Hazelburn 8,7.8
Hazelburn 8 Sauternes Wood,8.1
Hazelwood Reserve 17,8.5
Heaven Hill 12 The Alchemist,8.5
Heaven Hill 15 EBRA,9.1
Heaven Hill 15 Whisky Jewbilee,8.8
Heaven Hill 17 Cadenhead's,8.8
Heaven Hill 6 year old BIB,8.5
Heaven Hill Select Stock (StraightBourbon.com),8.5
Hellyer's Road Peated,7.8
Henry McKenna (Seven Grand),7.5
Henry McKenna 10 Year Old Bottled in Bond Straight Kentucky Bourbon Whiskey,8.5
Henry McKenna 10 yo (Everson Royce),8.8
Henry McKenna Single Barrel 1994,7.5
Hibiki 12,8.1
Hibiki 17,8.1
Hibiki 21,8.8
Hibiki Japanese Harmony,7.5
High Plains Most Wanted Bourbon,6.5
High Spirits Mesquite Smoked Whiskey,8.1
High West 12,8.8
High West 16,9.1
High West 21,8.5
High West A Midwinter Nights Dram,8.5
High West American Prairie Reserve,8.8
High West Bourye,8.5
High West Campfire,8.5
High West Double Rye,8.5
High West Rendezvous Rye,8.8
High West Silver Oat Whiskey Western Oat,8.1
High West Son of Bourye,8.5
High West Whisky Jewbilee,8.5
High West Yippee Ki Yay,8.5
Highland Chief,7.0
Highland Park 12,8.1
Highland Park 12yr (for Bevmo),8.5
Highland Park 15,8.5
Highland Park 15yr Gotham City,8.8
Highland Park 16,8.5
Highland Park 18,8.5
Highland Park 18 (1990's),8.8
Highland Park 18 (Early 2000's),8.8
Highland Park 1967,8.5
Highland Park 1968,9.1
Highland Park 1971 (Binny's),8.8
Highland Park 1973 (Binny's),9.1
Highland Park 1974 (for Saybrex),9.1
Highland Park 1975 Glenhaven,8.5
Highland Park 1977 (Old Oaks Cigar & Wine Co.),9.1
Highland Park 1977 Perfect Dram,8.5
Highland Park 1977 Scott's,8.1
Highland Park 1977 Scott's Selection,8.5
Highland Park 1978 The Bottlers,8.8
Highland Park 1980 (Park Avenue Liquors),9.1
Highland Park 1982 Cask,8.5
Highland Park 1982 G&M,8.5
Highland Park 1982 Park Ave for Whisky Live,8.8
Highland Park 1982 The Whisky Experience Ltd.,8.5
Highland Park 1983 (Green's),8.1
Highland Park 1983 (La Maison Du Whisky),8.5
Highland Park 1985 D&M Aficionados,8.5
Highland Park 1985 Scott's Selection,8.8
Highland Park 1985 Scott's Selection,8.5
Highland Park 1986 (Beltramo's),8.5
Highland Park 1986 Signatory Vintage,8.8
Highland Park 1988 Cadenhead's,8.1
Highland Park 1988 Murray McDavid,8.5
Highland Park 1988 Signatory Cask Strength,8.5
Highland Park 1989 Murray McDavid,8.5
Highland Park 1989 SMWS 4.145,8.1
Highland Park 1990 (Beltramo's),8.1
Highland Park 1990 (Grape Vine Market),8.5
Highland Park 1990 (Hi-Time),8.1
Highland Park 1990 Signatory (Cask 15694),8.1
Highland Park 1990 Signatory (Cask 15695),8.1
Highland Park 1990 Signatory (Cask 15696),8.8
Highland Park 1990 Signatory (Cask 15696),8.1
Highland Park 1991 Signatory,8.1
Highland Park 1991 Signatory Vintage (2010),8.5
Highland Park 1991 Texas The Lone Star State,8.5
Highland Park 1992 (The Exclusive Malts),9.1
Highland Park 1992 Delilah's,8.8
Highland Park 1992 Tartan of Holland,8.8
Highland Park 1993 Hart Brothers,7.8
Highland Park 1993 McGibbon's Provenance,8.1
Highland Park 1994 (Duty Free),7.8
Highland Park 1995 Whisky Doris,8.1
Highland Park 2000 Van Wees The Ultimate,8.5
Highland Park 2005 Gordon & MacPhail,8.1
Highland Park 21 (47.5% Version),8.8
Highland Park 25 (Early 2000's),8.8
Highland Park 25 (Post 2006),8.5
Highland Park 25 (Pre-Milleninum),9.1
Highland Park 27yo For Oklahoma Single Malt Scotch Lovers,8.8
Highland Park 30 ,9.4
Highland Park 40,9.1
Highland Park 8 MacPhail's Collection (Old Label),8.5
Highland Park 8 Macphail's Collection (USA Verision),8.5
Highland Park 8yr MacPhail's Collection (New Label),7.8
Highland Park Bicentenary,8.8
Highland Park Dark Origins,8.1
Highland Park Fire,8.1
Highland Park for Twin Liquors,8.5
Highland Park Freya,8.1
Highland Park Helluland ,9.1
Highland Park Ice,8.5
Highland Park Texas The Lone Star State 2nd Edition,8.5
Highland Park Thor,8.5
"Highland Park, 1981, Scott's Selection",8.1
Hill and Hill (1976),8.5
Hill and Hill (1980's),7.2
Hillrock Solera Aged Bourbon,7.8
Hiram Walker's Ten High (1980s),7.2
Hirsch 20 Illinois Whiskey,8.5
Hirsch 21 Rye,8.8
Hirsch 22 Rye,8.8
Hirsch 8 Canadian Rye,7.0
Hobo's Whisky Anejo,7.0
Hochstadter Family Reserve 16 Year Straight Rye Whiskey,8.5
Hoghead Blended Malt (Post 2009),8.5
Hogshead Pure Malt (Pre 2009),8.5
Hokuto 12 Pure Malt,7.8
Homestead Barrel Proof Bourbon,7.5
Hooker's House Bourbon,8.5
Hudson Baby Bourbon,8.5
Hudson Four Grain,7.5
Hudson Manhattan Rye,7.8
Hudson Single Malt Whiskey,8.1
I.W. Harper 15 (2015),8.5
I.W. Harper 15 Year,8.1
I.W. Harper Gold Medal (1979),8.1
Ichiro's Malt 20,9.1
Ichiro's Malt For the Taster,8.5
Ichiro's Malt Hanyu 23 Year Old ,9.1
Ichiro's Malt The Single Cask Number 2650,8.5
Imperial 12 James MacArthur (1990's),8.5
Imperial 15 Malt Trust,8.5
Imperial 1990 McKillop's Choice 19yr,8.1
Imperial 1995 Dimensions,8.1
Imperial 1995 Signatory (Asta Morris),8.5
Imperial 1995 Signatory (Binny's),8.5
Imperial 1995 Signatory 18 yo,8.1
Imperial 1995 Signatory 19 yo,8.5
Imperial 1995 Signatory Vintage,7.8
Imperial 1995 Van Wees The Ultimate,8.5
Imperial 1995 Van Wees the Ultimate 18 yo,7.0
"Imperial, 1975 Cask & Thistle ",8.1
Inchgower 12 James MacArthur,8.1
Inchgower 1974 Rare Malts,8.8
Inchgower 1974 The Whisky Fair,8.8
Inchgower 1974 Whisky Doris,8.8
Inchgower 1976 Hart Brothers,8.1
Inchgower 1976 Rare Malts,8.5
Inchgower 1990 Maltbarn,8.1
Inchgower 1990 Provenance,8.1
Inchgower 1995 Hepburn's Choice for K&L,8.8
Inchmurrin 10,7.8
Inchmurrin 12,7.5
Inchmurrin 1985 Cadenhead's,7.5
Inver House Green Plaid,6.5
Invergordon 12 Cadenhead's,7.2
Invergordon 1972 Duncan Taylor,8.8
Invergordon 1974 Single Cask Nation,8.8
Irish 1992 Old Masters,7.8
Irish Whiskey 22 Year,8.1
Island 2005 Exclusive Malts,8.8
Island of Geese 10,8.1
Islay Dew,8.1
Islay Mist,7.5
Islay Trilogy,8.8
Islay Whisky TWE 10th Anniversary,8.1
Isle of Arran - The Devil's Punch Bowl III,8.1
